time,Panel_1_C_p,Panel_1_F1,Panel_1_F2,Panel_2_C_p,Panel_2_F1,Panel_2_F2,Panel_3_C_p,Panel_3_F1,Panel_3_F2
1892,16.7787622743279,0.725592547414999,4.50906976650072e-05,17.8811730837845,1.15618096674571,4.11295162218224e-05,17.5467557470609,1.21566613115739,4.06503915301848e-05
1893,16.8170588627039,0.728369923811093,4.48576524527563e-05,17.8888987853227,1.15684430559371,4.09125503717683e-05,17.5487902110844,1.21583248860539,4.04353543712111e-05
1894,16.8539607919835,0.731147782910298,4.46257807166809e-05,17.8967141083262,1.15750848060196,4.06967223155963e-05,17.5507365618105,1.21599323113367,4.02214530258599e-05
1895,16.890035691015,0.73392599589308,4.43950767187856e-05,17.9045614036935,1.15817308472674,4.04820261280317e-05,17.5526038838454,1.21615728739605,4.00086815971803e-05
1896,16.9247121231474,0.736703247457618,4.41655347391285e-05,17.9113547697468,1.15883402625625,4.02684558794372e-05,17.5543978596932,1.2163277994247,3.9797034160282e-05
1897,16.9574425453522,0.739478312846589,4.3937149092519e-05,17.9181281463363,1.15949483971156,4.00560057467829e-05,17.5561174248817,1.21649604849806,3.95865047008734e-05
1898,16.9892297613196,0.742251609385628,4.37099141477248e-05,17.9251484317863,1.16015631443488,3.98446699112318e-05,17.5577623969037,1.21665524631925,3.93770872563676e-05
1899,17.0203451107061,0.745022808770327,4.34838242956634e-05,17.9312137701615,1.16081397520936,3.96344425340859e-05,17.5593437209541,1.21681908772854,3.91687761031392e-05
1900,17.0501426881481,0.747790707189545,4.32588739478178e-05,17.9368830112551,1.16146967629936,3.94253178687883e-05,17.5608632127979,1.21698502196662,3.89615653837898e-05
1901,17.078171176339,0.750554355438054,4.30350575501179e-05,17.9431626673358,1.16212688734699,3.92172902144172e-05,17.5623199668756,1.21714584158575,3.87554492255435e-05
1902,17.1055703474117,0.753314363330518,4.28123695977791e-05,17.9489674924083,1.16278157940335,3.90103538290024e-05,17.5637207887001,1.21730863028694,3.85504219292116e-05
1903,17.1326818742642,0.756070575158947,4.25908046064428e-05,17.9536094207628,1.16343115525106,3.8804503014708e-05,17.5650676452721,1.21747193395916,3.83464777409176e-05
1904,17.1587009624383,0.75882176941489,4.23703571086733e-05,17.9589549867806,1.16408219218368,3.85997321896955e-05,17.5663610362086,1.21763187707913,3.81436109135741e-05
1905,17.1827395215433,0.761566677284035,4.21510216658385e-05,17.9645473932572,1.16473293850504,3.83960357236392e-05,17.5676059700415,1.2177930277269,3.79418158130284e-05
1906,17.2063494008644,0.764306416963293,4.1932792895667e-05,17.9686616075732,1.16537709755992,3.8193407973661e-05,17.5688051618399,1.2179560028282,3.7741086796342e-05
1907,17.2301643669645,0.767041226026119,4.17156654335872e-05,17.9731432266357,1.16602118995471,3.79918434450623e-05,17.5699578975295,1.21811539337003,3.7541418192221e-05
1908,17.2530769454356,0.769769646818561,4.14996339233642e-05,17.9780966933601,1.16666549637189,3.77913366142647e-05,17.5710660845354,1.21827076088765,3.73428044075617e-05
1909,17.2739080607699,0.772490182179768,4.12846930360734e-05,17.9818931422655,1.16730408332701,3.75918819299001e-05,17.5721368869371,1.21843144385902,3.71452399712363e-05
1910,17.2945749311986,0.775204436521663,4.10708375051821e-05,17.9858453514389,1.16794157596489,3.73934739656678e-05,17.573171736416,1.21859651515827,3.69487193438124e-05
1911,17.3155098643274,0.77791253677928,4.08580620738369e-05,17.9901449132876,1.16857858302736,3.71961072870305e-05,17.5741655055656,1.21875326603867,3.67532369036989e-05
1912,17.3352068283539,0.78061267233589,4.06463614899022e-05,17.9935791366077,1.16921068078892,3.69997764426294e-05,17.5751199562901,1.21890169980921,3.6558787179634e-05
1913,17.3536558275166,0.783304585752231,4.04357305450636e-05,17.997094417798,1.16984119299582,3.68044760787259e-05,17.5760479281569,1.21906224320882,3.63653649182601e-05
1914,17.3721853668096,0.785989348344571,4.02261640713002e-05,18.0009682712263,1.17047104921182,3.66102008479608e-05,17.5769482261681,1.21922981343804,3.61729646572627e-05
1915,17.3904396998991,0.788666361266904,4.00176569076731e-05,18.0040802366746,1.17109617209746,3.64169453866208e-05,17.5778089511338,1.21937988628289,3.59815807830627e-05
1916,17.407388918152,0.791334398742204,3.98102039119407e-05,18.0070497161277,1.17171872381615,3.62247044136244e-05,17.5786418250992,1.21953130054773,3.57912081123005e-05
1917,17.424024303162,0.793994218491026,3.96037999882002e-05,18.0106323089498,1.17234135799993,3.6033472679297e-05,17.5794520466396,1.21969109282409,3.56018413793715e-05
1918,17.4406652863093,0.796645904668326,3.93984400578549e-05,18.0137401265479,1.17296012667255,3.58432449039813e-05,17.5802319532065,1.21984283532729,3.54134751325669e-05
1919,17.456539442098,0.799288557657658,3.91941190567845e-05,18.0160265406213,1.17357374002636,3.56540158584493e-05,17.5809872472241,1.21999473845023,3.52261041729634e-05
1920,17.4714929191704,0.801921892115321,3.89908319516931e-05,18.0191556677073,1.17418811834029,3.54657804019097e-05,17.5817202109335,1.22014884658938,3.50397232729167e-05
1921,17.4865128111061,0.804546609763337,3.8788573742956e-05,18.0225149322748,1.17480102546102,3.52785333507089e-05,17.5824287371587,1.22029924927031,3.4854327160909e-05
1922,17.5015577091547,0.807162507821411,3.85873394457819e-05,18.0244579366139,1.17540652104459,3.50922695166785e-05,17.5831162066846,1.22045021669885,3.46699106841805e-05
1923,17.5155352753854,0.809768486689388,3.83871240904496e-05,18.0269662449052,1.17601167405386,3.49069838480069e-05,17.5837839686885,1.22060238178451,3.44864686846127e-05
1924,17.5286841133187,0.812364636280857,3.81879227423591e-05,18.0301399634251,1.17661681148854,3.47226712621903e-05,17.5844304244662,1.22075105640954,3.43039959843968e-05
1925,17.5423329328677,0.814952025570436,3.79897304994303e-05,18.032075779326,1.17721507603636,3.45393266431838e-05,17.5850575532818,1.22089820887238,3.4122487491469e-05
1926,17.5561873382678,0.817530255162148,3.77925424684337e-05,18.0342668805808,1.1778117953754,3.43569450023519e-05,17.5856688909834,1.22104874663769,3.39419381657669e-05
1927,17.5685328996066,0.820097634658028,3.75963537667265e-05,18.0369764458194,1.17840788832166,3.41755213401534e-05,17.5862638555648,1.2212000933646,3.37623429290137e-05
1928,17.5802626923386,0.822654905302229,3.74011595579297e-05,18.0388198213249,1.17899836336543,3.39950506344345e-05,17.5868381493972,1.221342916691,3.35836966716982e-05
1929,17.5928542977509,0.825203386135864,3.72069550335717e-05,18.0408661027057,1.17958703363768,3.38155279606434e-05,17.5873961334417,1.22148386864529,3.34059944483263e-05
1930,17.6053221975625,0.827742020702336,3.70137353846854e-05,18.043279474685,1.18017446818412,3.3636948393101e-05,17.587945298179,1.22163544698237,3.32292313881032e-05
1931,17.6161457216968,0.830269252365531,3.68214958199337e-05,18.0449712949655,1.18075674462275,3.34593069953549e-05,17.5884822069455,1.22179008414921,3.30534024763677e-05
1932,17.627252321163,0.832786897425979,3.66302316023405e-05,18.0467875466123,1.18133687966328,3.32825989118662e-05,17.5889963835205,1.22192729675119,3.28785026158752e-05
1933,17.6387792856866,0.835295010089121,3.64399379998475e-05,18.0491071899317,1.18191621670446,3.31068192985586e-05,17.5894986758271,1.22206597024277,3.27045270675039e-05
1934,17.6492403422397,0.837792068291291,3.62506102874369e-05,18.050764312205,1.18249056304529,3.29319632925228e-05,17.5899959449659,1.22221771542106,3.25314710547863e-05
1935,17.6594708479651,0.840278837604224,3.60622437833192e-05,18.0521209061977,1.18306120392387,3.27580260989776e-05,17.5904768297926,1.22236052256886,3.23593295474184e-05
